;id;reviewer;review;rating;date;author_location;review_count;review_votes;gender;age;review_id;produkt_id;session_date;session_time
5534;5535;Mena;"Ein Auftakt mit wunderbar frischen Zitrusaromen wird von duftenden Lavendel- und Vanillenoten überlagert. Beim Trocknen verblasst die Zitrusnote und gibt den Blick auf eine weiche, ledrige und holzige Basis frei. Dies ist ein aromatischerer Verwandter von Le Male Le Parfum, das sich über den Punkt hinaus entwickelt hat, ein ""Vanille""-Duft auf der Skala der Designer-Vanilledüfte für Männer zu sein.So sollte ein ""EDP""-Flanker gemacht werden. Höhere Parfümkonzentration bei gleichem Duft. Die Leistung dieses Parfums ist VIEL BESSER als die des Originals. Ich finde es überraschend, dass dieser Duft nicht mehr Aufmerksamkeit erhält, wenn man bedenkt, wie bekannt das Original Code ist.";5;vor 2 Jahren;Unbekannt;1;0;Unbekannt;Unbekannt;5535;302;2024-08-07;18:17:40.227747
5535;5536;Blume 5555;Super DuftExtravagante EleganzHimmlischEmpfehlenswert;5;vor 2 Jahren;Gelsenkirchen;1;0;Unbekannt;Unbekannt;5536;302;2024-08-07;18:17:40.227747
5536;5537;Germfa;Sommerlicher Duft, anhaltend. Leicht süßlich. Mein Mann liebt sie und ich auch.;5;vor 2 Jahren;Unbekannt;1;0;Unbekannt;Unbekannt;5537;302;2024-08-07;18:17:40.227747
5537;5538;Azadeh.dailyatr;Its smells nice,cozy warm . It has nothing harsh or annoying.bottel with magnetic cap;3;vor 2 Jahren;Koblenz;1;0;Unbekannt;Unbekannt;5538;302;2024-08-07;18:17:40.227747
5538;5539;Lolo1.2.3.4;Habe die Probe erhalten und wollte nochmal Danke sagen ...;5;vor 2 Jahren;Bremen;1;0;Unbekannt;Unbekannt;5539;302;2024-08-07;18:17:40.227747
5539;5540;Olena;Arôme délicieux.  Très résistant. Convient pour tous les jours.;5;vor 2 Jahren;Niort;1;0;Unbekannt;Unbekannt;5540;302;2024-08-07;18:17:40.227747
5540;5541;LucianP;Ich habe ein kleines Muster zum Testen bekommen und es hat mir sehr gut gefallen.  Der Geruch ist brillant und das Parfüm hält den ganzen Tag.  Ich werde mir das Parfüm auch in normaler Größe kaufen.;5;vor 2 Jahren;Berlin;1;0;Unbekannt;Unbekannt;5541;302;2024-08-07;18:17:40.227747
5541;5542;Mulle2525;Einfach toll und überraschend langanhaltenden Duft;5;vor 2 Jahren;Rostock;1;0;Unbekannt;Unbekannt;5542;302;2024-08-07;18:17:40.227747
5542;5543;Tolino;Der Duft ist unverkennbar Armani. Allerdings gibt Code noch eine besondere, würzige Note, die auch länger anhält und dabei nicht aufdringlich ist.;5;vor 2 Jahren;Kiel;1;0;Unbekannt;Unbekannt;5543;302;2024-08-07;18:17:40.227747
5543;5544;Sunnnymel;Die Duft ist sehr angenehm zu tragen.  Selbst nach 12 Stunden auf der Hochzeit kann man ihn noch wahrnehmen.;5;vor 2 Jahren;Dortmund;1;0;Unbekannt;Unbekannt;5544;302;2024-08-07;18:17:40.227747
5544;5545;rshet1197;I am actually very impressed with how attractive the fragrance is!;5;vor 2 Jahren;Unbekannt;1;0;Unbekannt;Unbekannt;5545;302;2024-08-07;18:17:40.227747
5545;5546;Bilyana;I have it for test and I like it. The parfum is ekstra,.;5;vor 2 Jahren;Ubach palenberg;1;0;Unbekannt;Unbekannt;5546;302;2024-08-07;18:17:40.227747
5546;5547;Dima88;Habe ich diese pafüm für mein mann als tester zu haben und es est sehr gut und geruch sehr schon und bliebt mindestens 3 Stunde ider mehr ich impfele euch zu kaufenIch auch kaufe diese parfüm für mein mann;5;vor 2 Jahren;Dortmund;1;0;Unbekannt;Unbekannt;5547;302;2024-08-07;18:17:40.227747
5547;5548;simd;Dieser Duft ist eine wunderbare Ergänzung der Code-Reihe. Mein Freund mag den Duft sehr und aus Sicht einer Frau riecht es einfach göttlich. Der Duft ist sehr selbstbewusst und maskulin, aber dennoch elegant und raffiniert. Am Anfang ist er sehr frisch und zitronig, sehr charakteristisch für die gesamte Code-Reihe. Mit der Zeit wird er süßer, holziger, hautnaher Duft, aber die Haltbarkeit ist ausgezeichnet. Ich finde diesen Duft sehr vielseitig, er kann zu vielen verschiedenen Anlässen getragen werden, er ist sowohl fürs Büro als auch für Dates geeignet. Da es sich um einen tieferen und komplexeren Duft handelt, könnte er ein großartiger Signaturduft sein, der sich gut für ein reiferes Publikum (30+) eignet.;5;vor 2 Jahren;Unbekannt;1;0;Unbekannt;Unbekannt;5548;302;2024-08-07;18:17:40.227747
5548;5549;Dragon;super Duft, lang anhaltend, angenehm, nicht aufdringlich;5;vor 2 Jahren;Berlin;1;0;Unbekannt;Unbekannt;5549;302;2024-08-07;18:17:40.227747
5549;5550;Gregor23;Das Parfüm riecht schön.  Ich werde auf jeden Fall ein großes Paket kaufen;5;vor 2 Jahren;Hamburg;1;0;Unbekannt;Unbekannt;5550;302;2024-08-07;18:17:40.227747
5550;5551;Diessi;Ich habe für meinen Mann eine Probe erhalten. Der Duft gefällt uns Beiden sehr gut. Der Duft ist langanhaltend und sehr sinnlich. Daher würden wir ihn für den Abend  empfehlen.;4;vor 2 Jahren;Unbekannt;1;0;Unbekannt;Unbekannt;5551;302;2024-08-07;18:17:40.227747
5551;5552;Kara;Ich habe eine Duftprobe erhalten. Der Duft ist sehr interessant und ansprechend.;5;vor 2 Jahren;Erlangen;1;0;Unbekannt;Unbekannt;5552;302;2024-08-07;18:17:40.227747
5552;5553;Kazia;Der Duft ist echt schön, ich finde es ist unisex bin eine Frau und ich benutze ihn auch!;5;vor 2 Jahren;Hamburg;1;0;Unbekannt;Unbekannt;5553;302;2024-08-07;18:17:40.227747
5553;5554;Annufffka;Am Anfang ist es wie AC Eau de Toilette und AC Eau de Parfüm. Sehr ähnlich, aber später gibt die Spur etwas Chemisches ab. Auch die neue Flasche wird dem Original leider nicht gerecht.;4;vor 2 Jahren;Metterich;1;0;Unbekannt;Unbekannt;5554;302;2024-08-07;18:17:40.227747
5554;5555;Mikes1958;Danke für diesen herrlichen Duft. Das wird mein neuer Duft. Meine Frau fährt voll darauf ab.;5;vor 2 Jahren;Ottweiler / Saarland;1;0;Unbekannt;Unbekannt;5555;302;2024-08-07;18:17:40.227747
5555;5556;czarnaaa;Ein ganz toller, frischer Herrenduft, der Duft hält lange vor!;5;vor 2 Jahren;Unbekannt;1;0;Unbekannt;Unbekannt;5556;302;2024-08-07;18:17:40.227747
5556;5557;Tata15;Unglaublicher Duft!  Ich mochte den Geruch sehr, etwas Neues und Ungewöhnliches für mich.  Es wird bestimmt sehr oft verwendet.;5;vor 2 Jahren;Helmbrechts;1;0;Unbekannt;Unbekannt;5557;302;2024-08-07;18:17:40.227747
5557;5558;Kalinki;mochte dieses Produkt wirklich.  Ach so modern.  Der Geruch eines echten Mannes mit Geschmack und Würde.  Geeignet für junge Männer und ältere;5;vor 2 Jahren;Hannover;1;0;Unbekannt;Unbekannt;5558;302;2024-08-07;18:17:40.227747
5558;5559;Bib85;ein wunderbarer Duft, den ich nächsten Monat kaufen möchte.;5;vor 2 Jahren;Moosburg;1;0;Unbekannt;Unbekannt;5559;302;2024-08-07;18:17:40.227747
5559;5560;Naser;I always like to smell myself whenever I wear an Armani perfume.;5;vor 2 Jahren;Cologn;1;0;Unbekannt;Unbekannt;5560;302;2024-08-07;18:17:40.227747
5560;5561;Besteck67;Der perfekte Duft für meinen Mann. Er ist begeistert, weil der Duft sehr lange anhält. Dieser ist maskulin, doch etwas intensiv, aber nicht aufdringlich;5;vor 2 Jahren;Fürth;1;0;Unbekannt;Unbekannt;5561;302;2024-08-07;18:17:40.227747
5561;5562;Franky;Das Parfüm werde ich definitiv nachkaufen, wenn es alle ist! Ich hatte lang nicht so einen frischen, lang anhaltenden Duft;5;vor 2 Jahren;Glauchau;1;0;Unbekannt;Unbekannt;5562;302;2024-08-07;18:17:40.227747
5562;5563;Ronu;Ein ganz toller Armani Duft. Armani Code duftet sehr männlich und sexy.;5;vor 2 Jahren;Dorsten;1;0;Unbekannt;Unbekannt;5563;302;2024-08-07;18:17:40.227747
5563;5564;Jobne;problem ist den duft nicht lange dauert..ich möchte es nicht meher kaufen;4;vor 2 Jahren;Lüdenscheid;1;0;Unbekannt;Unbekannt;5564;302;2024-08-07;18:17:40.227747
5564;5565;MiraBella5;Tolle Parfums.  Meine Mann libe diese Duft.  100% Muss kaufen;5;vor 2 Jahren;Bobenheim-Roxheim;1;0;Unbekannt;Unbekannt;5565;302;2024-08-07;18:17:40.227747
5565;5566;Wcheikh;Mir gefällt der Duft ausgesprochen gut!Ich kann nur empfehlen ✨;5;vor 2 Jahren;Sachsenheim;1;0;Unbekannt;Unbekannt;5566;302;2024-08-07;18:17:40.227747
5566;5567;stern;Die Duftprobe habe ich erhalten und war sehr angenehm überrascht vom Duft. Jederzeit wieder!;5;vor 2 Jahren;Bitterfeld;1;0;Unbekannt;Unbekannt;5567;302;2024-08-07;18:17:40.227747
5567;5568;Yvonne66;Im ersten Moment fand ich den Duft zu intensiv. Mit der Zeit wurde er angenehmer;5;vor 2 Jahren;Poing;1;0;Unbekannt;Unbekannt;5568;302;2024-08-07;18:17:40.227747
5568;5569;Lislen;Von diesem Parfum bin ich dich etwas enttäuscht. Beim Auftragen riecht es richtig gut und schön männlich. Jedoch hält der Duft nicht sehr lange an. Schon nach nicht mal drei Stunden konnte ich fast gar keinen Duft mehr wahrnehmen. Da ich schon einige Armani-Parfums hätte und stets davon begeistert war, kann mich dieses hier nur mäßig begeistern.;3;vor 2 Jahren;Spiesen-Elversberg;1;0;Unbekannt;Unbekannt;5569;302;2024-08-07;18:17:40.227747
5569;5570;Vivyana;Wundervoll individueller DuftIch liebe dieses Parfum, der Geruch ist unglaublich!;5;vor 2 Jahren;Pirmasens;1;0;Unbekannt;Unbekannt;5570;302;2024-08-07;18:17:40.227747
5570;5571;Maja;Duft ist einfach anziehend, passt genau zu meinem Mann. Hält lange an;5;vor 2 Jahren;Lastrup;1;0;Unbekannt;Unbekannt;5571;302;2024-08-07;18:17:40.227747
5571;5572;nina8376;Gefällt mir sehr gut und riecht sehr angenehm, bleibt auch eine Weile.;5;vor 2 Jahren;Meckesheim;1;0;Unbekannt;Unbekannt;5572;302;2024-08-07;18:17:40.227747
5572;5573;Vikikiki;Mein Mann und ich lieben diesen Duft. Wir haben dieses Parfüm bereits unseren Freunden und Bekannten empfohlen.;5;vor 2 Jahren;Berlin;1;0;Unbekannt;Unbekannt;5573;302;2024-08-07;18:17:40.227747
5573;5574;Chrissi;Eine völlig neue Duftkomposition,sehr inspirierend.;5;vor 2 Jahren;Hilchenbach;1;0;Unbekannt;Unbekannt;5574;302;2024-08-07;18:17:40.227747
5574;5575;Olli_007;"Kräftig und doch so zart - das ARMANI CODE PARFUM erfindet die Duftsignatur des ursprünglichen ARMANI CODE Duftes neu. Indem es die holzig-aromatische, sinnliche Identität des ARMANI CODE Duftes übernimmt, fängt das ARMANI CODE PARFUM dessen Quintessenz ein. Dies kommt in den aromatischen Kopfnoten und den ausgeprägt maskulinen Basisnoten des Dufts zum Ausdruck; die Herznote ist nun noch zarter. ARMANI CODE PARFUM, die neue, kräftige und doch zarte Duftsignatur.";5;vor 2 Jahren;Waren;1;0;Unbekannt;Unbekannt;5575;302;2024-08-07;18:17:40.227747
5575;5576;Anonym;Ich liebe dieses Parfüm, es riecht sehr angenehm und behält seinen Geruch auch nach dem Waschen der Kleidung;5;vor 2 Jahren;Rheda-Wiedenbrück;1;0;Unbekannt;Unbekannt;5576;302;2024-08-07;18:17:40.227747
5576;5577;Alexandra07;Ich mag der reich. Super toll. Meine Mann ist verliebt;5;vor 2 Jahren;Zweibrücken;1;0;Unbekannt;Unbekannt;5577;302;2024-08-07;18:17:40.227747
5577;5578;tennisplatz;So stelle ich mir einen männlichen Duft vor, werde ihn wieder kaufen.;5;vor 2 Jahren;Unbekannt;1;0;Unbekannt;Unbekannt;5578;302;2024-08-07;18:17:40.227747
5578;5579;Nordfriese;Habe eine Probe vom Armani Code Parfüm erhalten . Es ist ein eleganter Geruch nach Lavendel und Zitrone, wenigstens habe ich es so gerochen . Ich habe morgens 2mal gesprüht und abends haftete der Geruch noch.;5;vor 2 Jahren;25866 Mildstedt;1;0;Unbekannt;Unbekannt;5579;302;2024-08-07;18:17:40.227747
5579;5580;Ann84;Wunderbares Produkt. Ich bin sehr froh, dass es die Möglichkeit gibt, eine Probe zu bekommen. Ich werde auf jeden Fall ein großes Volumen kaufen. Empfehlen;5;vor 2 Jahren;Bubesheim;1;0;Unbekannt;Unbekannt;5580;302;2024-08-07;18:17:40.227747
5580;5581;Saskia.Jana;Der duft hat eine mega note und hält sehr lange würde ich jedem empfehlen der armani düfte mag.;5;vor 2 Jahren;Luxemburg;1;0;Unbekannt;Unbekannt;5581;302;2024-08-07;18:17:40.227747
5581;5582;Isiii;Ein sehr schöner männlicher angenehmer duft.......;4;vor 2 Jahren;Bocholt;1;0;Unbekannt;Unbekannt;5582;302;2024-08-07;18:17:40.227747
5582;5583;Rieke;Diesen Duft nach Männlichkeit vergisst man nicht. Eine sowohl frische als auch sinnliche Duftnote, hat dieses Parfüm.;5;vor 2 Jahren;Berlin;1;0;Unbekannt;Unbekannt;5583;302;2024-08-07;18:17:40.227747
5583;5584;Conny75;Sehr intensiv, männlich und langanhaltend.  Mein Mann liebt den Duft.;5;vor 2 Jahren;Söllingen;1;0;Unbekannt;Unbekannt;5584;302;2024-08-07;18:17:40.227747
5584;5585;Ela26;Mein Sohn liebt den Duft des Armani Code. Er ist richtig begeistert davon, sodass ich ihm aller Wahrscheinlichkeit nach dieses Parfum zum Geburtstag kaufen werde. Wirklich empfehlenswert.;5;vor 2 Jahren;Unbekannt;1;0;Unbekannt;Unbekannt;5585;302;2024-08-07;18:17:40.227747
5585;5586;Tany32;Mein Mann nutzt es sehr gerne und der Geruch ist echt KlasseN;5;vor 2 Jahren;Bochum;1;0;Unbekannt;Unbekannt;5586;302;2024-08-07;18:17:40.227747
5586;5587;Mb80;Die Probe hat mir gefallen der Duft.Der Duft ist sehr sinnlich und masculin.;5;vor 2 Jahren;Gelsenkirchen;1;0;Unbekannt;Unbekannt;5587;302;2024-08-07;18:17:40.227747
5587;5588;Generalspielt;Ich mochte das Parfum fand bloß dass es nicht genug Character hatte und mich als Parfumliebhaber nicht umgehauen hat;3;vor 2 Jahren;Pullach;1;0;Unbekannt;Unbekannt;5588;302;2024-08-07;18:17:40.227747
5588;5589;Tomek XXX;Der Duft ist für ein Mann einfach Perfekt. Ich empfehle auf jeden Fall;5;vor 2 Jahren;Wedel;1;0;Unbekannt;Unbekannt;5589;302;2024-08-07;18:17:40.227747
5589;5590;Anonym;رائحة لا مثل لها من النعومة والرقة والجمال اخذت عقلي;5;vor 2 Jahren;Hainburg;1;0;Unbekannt;Unbekannt;5590;302;2024-08-07;18:17:40.227747
5590;5591;AngieD;Dieser Duft ist für mich sehr inspirierend und er hält sehr lange an.;5;vor 2 Jahren;Rendsburg;1;0;Unbekannt;Unbekannt;5591;302;2024-08-07;18:17:40.227747
5591;5592;Juliii007;Ich habe eine Produktprobe angefordert, das Produkt riecht sehr erfrischend, ein maskuliner Duft. Gefällt mir!;4;vor 2 Jahren;Stuttgart;1;0;Unbekannt;Unbekannt;5592;302;2024-08-07;18:17:40.227747
5592;5593;smile2412;Sehr angenehmer Duft nicht zu aufdringlich, werde es wieder kaufen;4;vor 2 Jahren;Immenstadt i.Allgäu;1;0;Unbekannt;Unbekannt;5593;302;2024-08-07;18:17:40.227747
5593;5594;Woody85;Eine perfekte Komposition für den modernen Mann von heute;5;vor 2 Jahren;Dülmen;1;0;Unbekannt;Unbekannt;5594;302;2024-08-07;18:17:40.227747
5594;5595;AstridK78;Toller sehr angenehm riechender Herren Duft, wird gekauft.;5;vor 2 Jahren;Teterow;1;0;Unbekannt;Unbekannt;5595;302;2024-08-07;18:17:40.227747
5595;5596;Melane;Der Duft ist wunderbar.  Duftende Natur.  Stark und stabil.  Es hat einen unverwechselbaren Charakter;5;vor 2 Jahren;Dresden;1;0;Unbekannt;Unbekannt;5596;302;2024-08-07;18:17:40.227747
5596;5597;Dolphin78;Ich habe eine Probe bekommen und der Duft ist wirklich super. Nicht zu aufdringlich;5;vor 2 Jahren;Schellerten;1;0;Unbekannt;Unbekannt;5597;302;2024-08-07;18:17:40.227747
5597;5598;Crytalsky;Den Duft habe ich für meinen Freund gekauft. Er gefällt uns beiden ausgesprochen gut. Er gehört jetzt zu seinen Lieblingsdüften.;5;vor 2 Jahren;Düsseldorf;1;0;Unbekannt;Unbekannt;5598;302;2024-08-07;18:17:40.227747
5598;5599;mondenlicht;probe erhalten, war sofort begeistert, werde es meinem mann kaufen;5;vor 2 Jahren;lindau;1;0;Unbekannt;Unbekannt;5599;302;2024-08-07;18:17:40.227747
5599;5600;Toeffy;Meine Frau kann garnicht genug dem Duft an mir bekommen.;5;vor 2 Jahren;Hargarten;1;0;Unbekannt;Unbekannt;5600;302;2024-08-07;18:17:40.227747
5600;5601;Kokojambo;ch habe die Probe von Armani bekommen und bin begeistert. Die Duftreihe Code war schon immer ein Favorit von mir. Dieser Duft kommt dazu, er ist erfrischend, männlich und sehr langanhaltend....ich kann ihn sehr empfehlen.;5;vor 2 Jahren;Gütersloh;1;0;Unbekannt;Unbekannt;5601;302;2024-08-07;18:17:40.227747
5601;5602;Manfred_Z78;Ich habe eine Probe erhalten und ich muss sagen, dass sie mich überzeugt hat!;5;vor 2 Jahren;Iserlohn;1;0;Unbekannt;Unbekannt;5602;302;2024-08-07;18:17:40.227747
5602;5603;Benz;Ein Duft den man gerne riecht. Den kann man auf jeden Fall kaufen oder verschenken;5;vor 2 Jahren;Unbekannt;1;0;Unbekannt;Unbekannt;5603;302;2024-08-07;18:17:40.227747
5603;5604;Regenhexe;Ein wahrlich angenehmer und frischer Duft, ich werde meinem Mann Armani Code definitiv kaufen;5;vor 2 Jahren;München;1;0;Unbekannt;Unbekannt;5604;302;2024-08-07;18:17:40.227747
5604;5605;Anonym;das Parfüm ist sehr cool. Ich empfehle es allen Männern;5;vor 2 Jahren;Alsleben;1;0;Unbekannt;Unbekannt;5605;302;2024-08-07;18:17:40.227747
5605;5606;Helen;Ich bin mag Armani . schöne Verpackung Ich möchte den Duft spüren ..;5;vor 2 Jahren;Berlin - Köpenick;1;0;Unbekannt;Unbekannt;5606;302;2024-08-07;18:17:40.227747
5606;5607;Dufttester65;Hat eine sehr markante Note die auffällt. Leider für mich zu auffällig. Ich liebe es etwas unauffälliger.;3;vor 2 Jahren;Berlin;1;0;Unbekannt;Unbekannt;5607;302;2024-08-07;18:17:40.227747
5607;5608;Melli75;Dieser Duft ist absolut fantastisch. Er riecht absolut maskulin und hält sehr lang. Ich als Frau finde diesen Duft wahnsinnig anziehend und weiß, welchen Duft ich meinem Mann schenken werde, denn auch ihm gefällt er richtig gut;5;vor 2 Jahren;Neuss;1;0;Unbekannt;Unbekannt;5608;302;2024-08-07;18:17:40.227747
5608;5609;Sul.huss;Es war gut.......................gut aber nicht super;4;vor 2 Jahren;Oberhausen;1;0;Unbekannt;Unbekannt;5609;302;2024-08-07;18:17:40.227747
5609;5610;Aniger;Super Probe, werde es kaufen und meinem Mann schenken.;5;vor 2 Jahren;Wathlingen;1;0;Unbekannt;Unbekannt;5610;302;2024-08-07;18:17:40.227747
5610;5611;Heili;Sehr angenehm, ein toller Duft für jeden Anlass. Klare Empfehlung.;4;vor 2 Jahren;Karben;1;0;Unbekannt;Unbekannt;5611;302;2024-08-07;18:17:40.227747
5611;5612;dptest.ing;Dieses Parfum hat einen sehr anziehenden Duft. Frisch aber trotzdem sexy. Ich liebe es.;5;vor 2 Jahren;basel;1;0;Unbekannt;Unbekannt;5612;302;2024-08-07;18:17:40.227747
5612;5613;LiCo;Super Männer Parfüm ausdrucksstark und intensiv ich liebe es;5;vor 2 Jahren;Bayern;1;0;Unbekannt;Unbekannt;5613;302;2024-08-07;18:17:40.227747
5613;5614;Lena k1;Sehr schöner Duft!Meinen Mann gefällt !!!!!!Sehr angenehmer Duft! Empfehlenswert!Ich würde das immer wieder kaufen für mein Mann!;5;vor 2 Jahren;Augsburg;1;0;Unbekannt;Unbekannt;5614;302;2024-08-07;18:17:40.227747
5614;5615;Aliaksandr;Das Aroma hat mir sehr gut gefallen. Ich werde unbedingt die volle Größe kaufen.;5;vor 2 Jahren;Blossenau;1;0;Unbekannt;Unbekannt;5615;302;2024-08-07;18:17:40.227747
5615;5616;higu;Ein toller, langanhaltender Duft! Die Probe hat uns total überzeugt.;5;vor 2 Jahren;Fellbach;1;0;Unbekannt;Unbekannt;5616;302;2024-08-07;18:17:40.227747
5616;5617;Mart 7;Ich bin so begeistert von dem Duft, dass ihn mir sofort zulegen werde.;5;vor 2 Jahren;Nettetal;1;0;Unbekannt;Unbekannt;5617;302;2024-08-07;18:17:40.227747
5617;5618;SabineEva;Leider nicht unser Geschmack.Für einen Herrenduft zu süß.;2;vor 2 Jahren;Überlingen;1;0;Unbekannt;Unbekannt;5618;302;2024-08-07;18:17:40.227747
5618;5619;Roberta_@;Ich habe einen Tester bekommen, um dieses Parfüm zu testen, und ich kann nur sagen, dass ich begeistert bin. riecht wunderbar und ist sehr langanhaltend.Ich habe einen Tester bekommen, um dieses Parfüm zu testen, und ich kann nur sagen, dass ich begeistert bin. riecht wunderbar und ist sehr langanhaltend. Ich kann es auf jeden Fall empfehlen;5;vor 2 Jahren;Hamburg;1;0;Unbekannt;Unbekannt;5619;302;2024-08-07;18:17:40.227747
5619;5620;marrec;Ich habe die Parfümprobe meinem Schwiegersohn geschenkt. Er war vom Dufterlebnis mehr als begeistert.;5;vor 2 Jahren;Marpingen;1;0;Unbekannt;Unbekannt;5620;302;2024-08-07;18:17:40.227747
5620;5621;moni15010;Frischer Sommerduft für den Herren sparsam im Verbrauch;4;vor 2 Jahren;Düsseldorf;1;0;Unbekannt;Unbekannt;5621;302;2024-08-07;18:17:40.227747
5621;5622;Friederike52;"Ich habe eine Duftprobe ""ARMANI code"" Parfum für den modernen Mann bekommen. Natürlich habe ich sofort geschnuppert und es ist ein wirklich toller Duft, sehr würzig mit einer orientalischen Note aber auch der Zitrusanteil ist ganz deutlich.";5;vor 2 Jahren;Goslar;1;0;Unbekannt;Unbekannt;5622;302;2024-08-07;18:17:40.227747
5622;5623;Elsy;Ein sehr langanhaltender Duft. Elegant und nicht zu aufdringlich. Für jede Jahreszeit geeignet;5;vor 2 Jahren;Köln;1;0;Unbekannt;Unbekannt;5623;302;2024-08-07;18:17:40.227747
5623;5624;SophieG;Es riecht gut, mein Mann mag es.Man kann es lange riechen.;4;vor 2 Jahren;Edling;1;0;Unbekannt;Unbekannt;5624;302;2024-08-07;18:17:40.227747
5624;5625;Animery;Ich habe mich in dieses Parfum verliebt. Ich werde es kaufen.;5;vor 2 Jahren;Ravensburg;1;0;Unbekannt;Unbekannt;5625;302;2024-08-07;18:17:40.227747
5625;5626;hilu;sehr tolller duft  männlich und sehr frisch werde ich kaufen;5;vor 2 Jahren;hofheim;1;0;Unbekannt;Unbekannt;5626;302;2024-08-07;18:17:40.227747
5626;5627;Jill;Sehr frischer und angenehmer Duft  fuer den Sommer.;5;vor 2 Jahren;Hamburg;1;0;Unbekannt;Unbekannt;5627;302;2024-08-07;18:17:40.227747
5627;5628;SuTo;Der Duft ist Männlich aber nicht aufdringlich. Gute Wahl!;4;vor 2 Jahren;München;1;0;Unbekannt;Unbekannt;5628;302;2024-08-07;18:17:40.227747
5628;5629;Gülhan;Hält eine Ewigkeit und ist ein Duft mit Herz. Ein erwachen der Sinne, dieser Duft hat Stil.;5;vor 2 Jahren;Moers;1;0;Unbekannt;Unbekannt;5629;302;2024-08-07;18:17:40.227747
5629;5630;Erika1948;ein toller männlicher Duft , sehr elegant, für alle Gelegenheiten geeignet;5;vor 2 Jahren;Wismar;1;0;Unbekannt;Unbekannt;5630;302;2024-08-07;18:17:40.227747
5630;5631;Maik102;Vor einem Monat gekauft und wirklich keine Minute bereut. Ein sehr angenehmer Duft, der auch im Freundeskreis gut ankommt.;5;vor 2 Jahren;Hamburg;1;0;Unbekannt;Unbekannt;5631;302;2024-08-07;18:17:40.227747
